model_name,architecture,attention_type,epoch,train_loss,train_accuracy,test_loss,test_accuracy,cumulative_training_time
MLP - sparse,MLP, sparse,22,0.5345847606658936,0.8070231676101685,1.9658052921295166,0.5205000042915344,6.009723773002625
MLP - sparse,MLP, sparse,23,0.5145171284675598,0.8150168657302856,2.0108392238616943,0.5231999754905701,6.282893035411835
MLP - sparse,MLP, sparse,24,0.48488906025886536,0.828265905380249,2.174910068511963,0.5306000113487244,6.556062297821045
MLP - sparse,MLP, sparse,25,0.45706745982170105,0.8363804221153259,2.1500070095062256,0.5210999846458435,6.829231560230255
MLP - sparse,MLP, sparse,26,0.43991729617118835,0.842119038105011,2.2082924842834473,0.5245999693870544,7.102400822639465
MLP - sparse,MLP, sparse,27,0.42259371280670166,0.8484213948249817,2.264552116394043,0.5180000066757202,7.375570085048675
MLP - sparse,MLP, sparse,28,0.4262995719909668,0.8483811020851135,2.3451151847839355,0.5194999575614929,7.6487393474578855
MLP - sparse,MLP, sparse,29,0.380657821893692,0.8644087910652161,2.403691053390503,0.5257999897003174,7.921908609867096
MLP - sparse,MLP, sparse,30,0.37454384565353394,0.8681338429450989,2.5407397747039795,0.5098000168800354,8.195077872276306
MLP - sparse,MLP, sparse,31,0.3795807659626007,0.8637644648551941,2.5483367443084717,0.5238999724388123,8.468247134685516
MLP - sparse,MLP, sparse,32,0.35012951493263245,0.8739126920700073,2.6782195568084717,0.5220999717712402,8.741416397094726
MLP - sparse,MLP, sparse,33,0.3296716809272766,0.8825104236602783,2.6304798126220703,0.5238000154495239,9.014585659503936
MLP - sparse,MLP, sparse,34,0.3289628028869629,0.8834165334701538,2.667818784713745,0.5212000012397766,9.287754921913146
MLP - sparse,MLP, sparse,35,0.3205496370792389,0.8862757682800293,2.8815486431121826,0.521399974822998,9.560924184322356
MLP - sparse,MLP, sparse,36,0.30780458450317383,0.890101432800293,2.8845345973968506,0.5166999697685242,9.834093446731567
MLP - sparse,MLP, sparse,37,0.30387601256370544,0.8921351432800293,2.8273918628692627,0.5164999961853027,10.107262709140777
MLP - sparse,MLP, sparse,38,0.3002831041812897,0.8923163414001465,2.9256765842437744,0.5095999836921692,10.380431971549989
MLP - sparse,MLP, sparse,39,0.2768932580947876,0.9003100395202637,3.036534070968628,0.5133000016212463,10.653601233959199
MLP - sparse,MLP, sparse,40,0.27044013142585754,0.9051827788352966,3.19852876663208,0.5216999650001526,10.926770496368409
MLP - sparse,MLP, sparse,41,0.23992736637592316,0.9148880243301392,3.3316566944122314,0.51910001039505,11.199939758777619
MLP - sparse,MLP, sparse,42,0.2401288002729416,0.916015625,3.3456666469573975,0.5189999938011169,11.47310902118683
MLP - sparse,MLP, sparse,43,0.2578160762786865,0.9093306660652161,3.350471258163452,0.5127999782562256,11.74627828359604
MLP - sparse,MLP, sparse,44,0.24805787205696106,0.9140625,3.5130531787872314,0.5169999599456787,12.01944754600525
MLP - sparse,MLP, sparse,45,0.28336864709854126,0.903128981590271,3.4118218421936035,0.5157999992370605,12.29261680841446
MLP - sparse,MLP, sparse,46,0.2626950144767761,0.9087870121002197,3.394836902618408,0.5202999711036682,12.56578607082367
MLP - sparse,MLP, sparse,47,0.24818842113018036,0.9140222072601318,3.56830096244812,0.5185999870300293,12.83895533323288
MLP - sparse,MLP, sparse,48,0.23474356532096863,0.9187942743301392,3.5355224609375,0.5166999697685242,13.11212459564209
MLP - sparse,MLP, sparse,49,0.21768996119499207,0.9240898489952087,3.55143666267395,0.5108000040054321,13.3852938580513
MLP - sparse,MLP, sparse,50,0.2168291211128235,0.9248147010803223,3.827502489089966,0.5105999708175659,13.65846312046051
MLP - sparse,MLP, sparse,51,0.21900616586208344,0.9240697026252747,3.7991650104522705,0.5162999629974365,13.93163238286972
MLP - sparse,MLP, sparse,52,0.24701981246471405,0.9145457148551941,3.841085195541382,0.5098999738693237,14.20480164527893
MLP - sparse,MLP, sparse,53,0.20383062958717346,0.9286001920700073,3.7193334102630615,0.5218999981880188,14.47797090768814
MLP - sparse,MLP, sparse,54,0.1866036057472229,0.9355267286300659,3.8304359912872314,0.5133999586105347,14.75114017009735
MLP - sparse,MLP, sparse,55,0.1926671266555786,0.934238076210022,3.923966646194458,0.5144999623298645,15.024309432506561
MLP - sparse,MLP, sparse,56,0.22351747751235962,0.9231032133102417,4.2630486488342285,0.5196999907493591,15.297478694915771
MLP - sparse,MLP, sparse,57,0.20255780220031738,0.930331826210022,3.7032134532928467,0.5191999673843384,15.570647957324981
MLP - sparse,MLP, sparse,58,0.19665195047855377,0.9313184022903442,4.146815776824951,0.5094999670982361,15.843817219734191
MLP - sparse,MLP, sparse,59,0.20893672108650208,0.927553117275238,4.179226875305176,0.5141000151634216,16.116986482143403
MLP - sparse,MLP, sparse,60,0.20945143699645996,0.9279759526252747,4.1028242111206055,0.5174999833106995,16.39015574455261
MLP - sparse,MLP, sparse,61,0.19819016754627228,0.9305533170700073,4.101424694061279,0.5202000141143799,16.663325006961824
MLP - sparse,MLP, sparse,62,0.18125997483730316,0.9360502362251282,4.097431659698486,0.5103999972343445,16.936494269371032
MLP - sparse,MLP, sparse,63,0.19482848048210144,0.9346609115600586,3.9437572956085205,0.5151000022888184,17.209663531780244
MLP - sparse,MLP, sparse,64,0.1807561069726944,0.9383053779602051,4.240628719329834,0.5148999691009521,17.482832794189452
MLP - sparse,MLP, sparse,65,0.18019802868366241,0.9384463429450989,4.388554096221924,0.5103999972343445,17.756002056598664
MLP - sparse,MLP, sparse,66,0.21835601329803467,0.927734375,4.348930358886719,0.5130999684333801,18.029171319007872
MLP - sparse,MLP, sparse,67,0.19829973578453064,0.9342783093452454,4.415435314178467,0.5198000073432922,18.302340581417084
MLP - sparse,MLP, sparse,68,0.19714337587356567,0.9340366721153259,4.075822353363037,0.5180000066757202,18.575509843826293
MLP - sparse,MLP, sparse,69,0.17434264719486237,0.9408223032951355,4.277926921844482,0.5184000134468079,18.848679106235505
MLP - sparse,MLP, sparse,70,0.1539730280637741,0.9479300379753113,4.31624174118042,0.5166000127792358,19.121848368644713
MLP - sparse,MLP, sparse,71,0.17712926864624023,0.9408424496650696,4.3961358070373535,0.5200999975204468,19.395017631053925
MLP - sparse,MLP, sparse,72,0.1669977605342865,0.9430975914001465,4.370218753814697,0.5234999656677246,19.668186893463133
MLP - sparse,MLP, sparse,73,0.16793687641620636,0.9435405731201172,4.246326446533203,0.5126000046730042,19.941356155872345
MLP - sparse,MLP, sparse,74,0.17113694548606873,0.9433190822601318,4.454652786254883,0.51910001039505,20.214525418281553
MLP - sparse,MLP, sparse,75,0.17194490134716034,0.9410236477851868,4.700007438659668,0.5102999806404114,20.487694680690765
MLP - sparse,MLP, sparse,76,0.1608658879995346,0.9452923536300659,4.358180046081543,0.515500009059906,20.760863943099977
MLP - sparse,MLP, sparse,77,0.13084253668785095,0.9549975395202637,4.782382488250732,0.5205999612808228,21.034033205509186
MLP - sparse,MLP, sparse,78,0.1353098303079605,0.954091489315033,4.711116313934326,0.5151999592781067,21.307202467918398
MLP - sparse,MLP, sparse,79,0.15841010212898254,0.947265625,4.478147029876709,0.5182999968528748,21.580371730327606
MLP - sparse,MLP, sparse,80,0.2016569823026657,0.9340165853500366,4.706801891326904,0.5139999985694885,21.853540992736818
MLP - sparse,MLP, sparse,81,0.2016809582710266,0.9339964389801025,4.652877330780029,0.5091999769210815,22.126710255146026
MLP - sparse,MLP, sparse,82,0.1698213517665863,0.9433190822601318,4.445429801940918,0.5105999708175659,22.399879517555238
MLP - sparse,MLP, sparse,83,0.1426340788602829,0.9520980715751648,4.91677713394165,0.517300009727478,22.673048779964446
MLP - sparse,MLP, sparse,84,0.1289038509130478,0.9556418657302856,4.9427056312561035,0.5162000060081482,22.94621804237366
MLP - sparse,MLP, sparse,85,0.14878907799720764,0.9510107636451721,4.7580246925354,0.5202999711036682,23.219387304782867
MLP - sparse,MLP, sparse,86,0.18470247089862823,0.9390906691551208,4.66104793548584,0.5098000168800354,23.49255656719208
MLP - sparse,MLP, sparse,87,0.1486690193414688,0.9504067301750183,4.56928014755249,0.5090999603271484,23.765725829601287
MLP - sparse,MLP, sparse,88,0.15384140610694885,0.9476078748703003,4.950727939605713,0.5139999985694885,24.0388950920105
MLP - sparse,MLP, sparse,89,0.16328611969947815,0.9467823505401611,4.507060527801514,0.507099986076355,24.312064354419707
MLP - sparse,MLP, sparse,90,0.14967995882034302,0.9496012926101685,4.915489196777344,0.5199999809265137,24.58523361682892
MLP - sparse,MLP, sparse,91,0.15506510436534882,0.9484133124351501,4.959142208099365,0.5163999795913696,24.858402879238128
MLP - sparse,MLP, sparse,92,0.1737893670797348,0.9439432621002197,5.09706449508667,0.5110999941825867,25.13157214164734
MLP - sparse,MLP, sparse,93,0.1814483106136322,0.9411041736602783,4.8537421226501465,0.5153999924659729,25.404741404056548
MLP - sparse,MLP, sparse,94,0.1353541612625122,0.954876720905304,4.824946403503418,0.5194999575614929,25.67791066646576
MLP - sparse,MLP, sparse,95,0.12418067455291748,0.9590447545051575,5.066101551055908,0.5087999701499939,25.951079928874968
MLP - sparse,MLP, sparse,96,0.13825269043445587,0.95358806848526,4.871313095092773,0.5087999701499939,26.22424919128418
MLP - sparse,MLP, sparse,97,0.12047605961561203,0.9593870639801025,4.9125657081604,0.519599974155426,26.49741845369339
MLP - sparse,MLP, sparse,98,0.15776227414608002,0.9490576386451721,4.990612506866455,0.5084999799728394,26.7705877161026
MLP - sparse,MLP, sparse,99,0.14926137030124664,0.9497422575950623,5.2306227684021,0.5223000049591064,27.04375697851181
MLP - sparse,MLP, sparse,100,0.18334949016571045,0.9409833550453186,5.005171775817871,0.5145999789237976,27.31692624092102
CNN - sparse,CNN, sparse,1,1.6413350105285645,0.38756442070007324,1.390694260597229,0.4912000000476837,1.4422988200187683
CNN - sparse,CNN, sparse,2,1.3658486604690552,0.502919614315033,1.3146506547927856,0.5317000150680542,2.8845976400375366
CNN - sparse,CNN, sparse,3,1.2198315858840942,0.5581306219100952,1.2266541719436646,0.5568999648094177,4.326896460056305
CNN - sparse,CNN, sparse,4,1.1297684907913208,0.5931660532951355,1.1494766473770142,0.5877000093460083,5.769195280075073
CNN - sparse,CNN, sparse,5,1.0532166957855225,0.6207916736602783,1.0932821035385132,0.6177999973297119,7.211494100093842
CNN - sparse,CNN, sparse,6,0.9856821894645691,0.6450949907302856,1.0785514116287231,0.6137999892234802,8.65379292011261
CNN - sparse,CNN, sparse,7,0.9368816018104553,0.6637604236602783,1.0655920505523682,0.6281999945640564,10.096091740131378
CNN - sparse,CNN, sparse,8,0.8742547035217285,0.688949704170227,1.1007336378097534,0.6089000105857849,11.538390560150146
CNN - sparse,CNN, sparse,9,0.830390214920044,0.7014335989952087,1.0540786981582642,0.6423999667167664,12.980689380168915
CNN - sparse,CNN, sparse,10,0.7776387333869934,0.721025288105011,1.0979872941970825,0.6369999647140503,14.422988200187683
CNN - sparse,CNN, sparse,11,0.718527615070343,0.7410800457000732,1.0861027240753174,0.6406999826431274,15.865287020206452
CNN - sparse,CNN, sparse,12,0.6690190434455872,0.7590004801750183,1.0829737186431885,0.6470999717712402,17.30758584022522
CNN - sparse,CNN, sparse,13,0.6311890482902527,0.7723501920700073,1.1365282535552979,0.6413999795913696,18.74988466024399
CNN - sparse,CNN, sparse,14,0.5890231132507324,0.7879550457000732,1.1615558862686157,0.6419000029563904,20.192183480262756
CNN - sparse,CNN, sparse,15,0.5355507135391235,0.8071238398551941,1.1661741733551025,0.6446999907493591,21.634482300281526
CNN - sparse,CNN, sparse,16,0.517362654209137,0.8132651448249817,1.232637643814087,0.6407999992370605,23.076781120300293
CNN - sparse,CNN, sparse,17,0.4417470395565033,0.8409109115600586,1.310498595237732,0.6241999864578247,24.51907994031906
CNN - sparse,CNN, sparse,18,0.43393388390541077,0.8438707590103149,1.3227355480194092,0.6410999894142151,25.96137876033783
CNN - sparse,CNN, sparse,19,0.39624544978141785,0.8558109998703003,1.474071741104126,0.6309999823570251,27.403677580356597
CNN - sparse,CNN, sparse,20,0.36477410793304443,0.8676103353500366,1.4474234580993652,0.6392999887466431,28.845976400375367
CNN - sparse,CNN, sparse,21,0.32788997888565063,0.880657970905304,1.5369583368301392,0.6367999911308289,30.288275220394134
CNN - sparse,CNN, sparse,22,0.31352201104164124,0.8849266767501831,1.7119587659835815,0.6230999827384949,31.730574040412904
CNN - sparse,CNN, sparse,23,0.2998197376728058,0.8908061981201172,1.6146602630615234,0.6295999884605408,33.172872860431674
CNN - sparse,CNN, sparse,24,0.2577272653579712,0.90671306848526,1.709202766418457,0.6367999911308289,34.61517168045044
CNN - sparse,CNN, sparse,25,0.23070181906223297,0.9158746600151062,1.8515862226486206,0.621999979019165,36.05747050046921
CNN - sparse,CNN, sparse,26,0.21768228709697723,0.9213111996650696,1.881148338317871,0.6317999958992004,37.49976932048798
CNN - sparse,CNN, sparse,27,0.19451867043972015,0.93015056848526,2.0524396896362305,0.6215999722480774,38.94206814050674
CNN - sparse,CNN, sparse,28,0.22880525887012482,0.9178277850151062,2.0178661346435547,0.6237999796867371,40.38436696052551
CNN - sparse,CNN, sparse,29,0.18286311626434326,0.9335736036300659,2.0636239051818848,0.6283000111579895,41.82666578054428
CNN - sparse,CNN, sparse,30,0.1383090615272522,0.9504067301750183,2.2815539836883545,0.6259999871253967,43.26896460056305
CNN - sparse,CNN, sparse,31,0.16734126210212708,0.9404799938201904,2.1927490234375,0.6269999742507935,44.711263420581815
CNN - sparse,CNN, sparse,32,0.15182292461395264,0.9453930258750916,2.298940420150757,0.625,46.153562240600586
CNN - sparse,CNN, sparse,33,0.15800605714321136,0.9437419176101685,2.374138593673706,0.6205999851226807,47.595861060619356
CNN - sparse,CNN, sparse,34,0.13363118469715118,0.9524806141853333,2.3790886402130127,0.6394999623298645,49.03815988063812
CNN - sparse,CNN, sparse,35,0.13738825917243958,0.9504469633102417,2.39701509475708,0.635699987411499,50.48045870065689
CNN - sparse,CNN, sparse,36,0.123086117208004,0.9569506645202637,2.445845365524292,0.6204000115394592,51.92275752067566
CNN - sparse,CNN, sparse,37,0.12650041282176971,0.9561653733253479,2.486142873764038,0.6258000135421753,53.36505634069443
CNN - sparse,CNN, sparse,38,0.14633126556873322,0.9495006203651428,2.348938465118408,0.6268999576568604,54.80735516071319
CNN - sparse,CNN, sparse,39,0.11026792973279953,0.9616623520851135,2.515688419342041,0.6313999891281128,56.24965398073196
CNN - sparse,CNN, sparse,40,0.08450991660356522,0.9708238840103149,2.649502992630005,0.6252999901771545,57.691952800750734
CNN - sparse,CNN, sparse,41,0.10407651215791702,0.9640986919403076,2.710533618927002,0.6207000017166138,59.134251620769504
CNN - sparse,CNN, sparse,42,0.13195019960403442,0.9538699984550476,2.524294376373291,0.625499963760376,60.57655044078827
CNN - sparse,CNN, sparse,43,0.13314847648143768,0.9538297057151794,2.6612327098846436,0.6191999912261963,62.01884926080704
CNN - sparse,CNN, sparse,44,0.10570710897445679,0.9622865319252014,2.5044360160827637,0.6283000111579895,63.46114808082581
CNN - sparse,CNN, sparse,45,0.08003705739974976,0.9716494679450989,2.629647970199585,0.6312999725341797,64.90344690084457
CNN - sparse,CNN, sparse,46,0.06998290866613388,0.9754550457000732,2.8350369930267334,0.6265999674797058,66.34574572086335
CNN - sparse,CNN, sparse,47,0.10900140553712845,0.9618234038352966,2.6280417442321777,0.6294999718666077,67.78804454088211
CNN - sparse,CNN, sparse,48,0.12259700149297714,0.9570714831352234,2.818711757659912,0.6129999756813049,69.23034336090087
CNN - sparse,CNN, sparse,49,0.09653541445732117,0.9665753841400146,2.711700201034546,0.6214999556541443,70.67264218091965
CNN - sparse,CNN, sparse,50,0.08477315306663513,0.9705420136451721,2.7110018730163574,0.6287999749183655,72.11494100093842
CNN - sparse,CNN, sparse,51,0.05289836227893829,0.981898307800293,2.8486430644989014,0.6344999670982361,73.55723982095718
